node_id,node_type,is_collusion_suspect
user_1662,user,False
user_1663,user,False
user_1664,user,False
user_1665,user,False
user_1666,user,False
user_1667,user,False
user_1668,user,False
user_1669,user,False
user_1670,user,False
user_1671,user,False
user_1672,user,False
user_1673,user,False
user_1674,user,False
user_1675,user,False
user_1676,user,False
user_1677,user,False
user_1678,user,False
user_1679,user,False
user_1680,user,False
user_1681,user,False
user_1682,user,False
user_1683,user,False
user_1684,user,False
user_1685,user,False
user_1686,user,False
user_1687,user,False
user_1688,user,False
user_1689,user,False
user_1690,user,False
user_1691,user,False
user_1692,user,False
user_1693,user,False
user_1694,user,False
user_1695,user,False
user_1696,user,False
user_1697,user,False
user_1698,user,False
user_1699,user,False
user_1700,user,False
user_1701,user,False
user_1702,user,False
user_1703,user,False
user_1704,user,False
user_1705,user,False
user_1706,user,False
user_1707,user,False
user_1708,user,False
user_1709,user,False
user_1710,user,False
user_1711,user,False
user_1712,user,False
user_1713,user,False
user_1714,user,False
user_1715,user,False
user_1716,user,False
user_1717,user,False
user_1718,user,False
user_1719,user,False
user_1720,user,False
user_1721,user,False
user_1722,user,False
user_1723,user,False
user_1724,user,False
user_1725,user,False
user_1726,user,False
user_1727,user,True
user_1728,user,False
user_1729,user,False
user_1730,user,False
user_1731,user,False
user_1732,user,False
user_1733,user,False
user_1734,user,False
user_1735,user,False
user_1736,user,False
user_1737,user,False
user_1738,user,False
user_1739,user,False
user_1740,user,False
user_1741,user,False
user_1742,user,False
user_1743,user,False
user_1744,user,False
user_1745,user,True
user_1746,user,False
user_1747,user,False
user_1748,user,False
user_1749,user,False
user_1750,user,False
user_1751,user,False
user_1752,user,False
user_1753,user,False
user_1754,user,False
user_1755,user,False
user_1756,user,False
user_1757,user,False
user_1758,user,False
user_1759,user,False
user_1760,user,False
user_1761,user,False
user_1762,user,False
user_1763,user,False
user_1764,user,False
user_1765,user,False
user_1766,user,False
user_1767,user,False
user_1768,user,False
user_1769,user,False
user_1770,user,False
user_1771,user,False
user_1772,user,False
user_1773,user,False
user_1774,user,False
user_1775,user,False
user_1776,user,False
user_1777,user,False
user_1778,user,False
user_1779,user,False
user_1780,user,False
user_1781,user,False
user_1782,user,False
user_1783,user,False
user_1784,user,False
user_1785,user,False
user_1786,user,False
user_1787,user,False
user_1788,user,False
user_1789,user,False
user_1790,user,False
user_1791,user,False
user_1792,user,False
user_1793,user,False
user_1794,user,False
user_1795,user,False
user_1796,user,False
user_1797,user,False
user_1798,user,False
user_1799,user,False
user_1800,user,False
user_1801,user,False
user_1802,user,False
user_1803,user,False
user_1804,user,False
user_1805,user,False
user_1806,user,False
user_1807,user,False
user_1808,user,False
user_1809,user,False
user_1810,user,False
user_1811,user,False
user_1812,user,False
user_1813,user,False
user_1814,user,False
user_1815,user,False
user_1816,user,False
user_1817,user,False
user_1818,user,False
user_1819,user,False
user_1820,user,False
user_1821,user,False
user_1822,user,False
user_1823,user,False
user_1824,user,False
user_1825,user,False
user_1826,user,False
user_1827,user,False
user_1828,user,False
user_1829,user,False
user_1830,user,False
user_1831,user,False
user_1832,user,False
user_1833,user,False
user_1834,user,False
user_1835,user,False
user_1836,user,False
user_1837,user,False
user_1838,user,False
user_1839,user,False
user_1840,user,False
user_1841,user,False
user_1842,user,False
user_1843,user,False
user_1844,user,False
user_1845,user,False
user_1846,user,False
user_1847,user,False
user_1848,user,False
user_1849,user,False
user_1850,user,False
user_1851,user,False
user_1852,user,False
user_1853,user,False
user_1854,user,False
user_1855,user,False
user_1856,user,False
user_1857,user,False
user_1858,user,False
user_1859,user,False
user_1860,user,False
user_1861,user,False
user_1862,user,False
user_1863,user,False
user_1864,user,False
user_1865,user,False
user_1866,user,False
user_1867,user,False
user_1868,user,False
user_1869,user,False
user_1870,user,False
user_1871,user,False
user_1872,user,False
user_1873,user,False
user_1874,user,False
user_1875,user,False
user_1876,user,False
user_1877,user,False
user_1878,user,False
user_1879,user,False
user_1880,user,False
user_1881,user,False
user_1882,user,False
user_1883,user,False
user_1884,user,False
user_1885,user,False
user_1886,user,False
user_1887,user,False
user_1888,user,False
user_1889,user,False
user_1890,user,False
user_1891,user,False
user_1892,user,False
user_1893,user,False
user_1894,user,False
user_1895,user,False
user_1896,user,False
user_1897,user,False
user_1898,user,False
user_1899,user,False
user_1900,user,False
user_1901,user,False
user_1902,user,False
user_1903,user,False
user_1904,user,False
user_1905,user,False
user_1906,user,False
user_1907,user,False
user_1908,user,False
user_1909,user,False
user_1910,user,False
user_1911,user,False
user_1912,user,False
user_1913,user,False
user_1914,user,False
user_1915,user,False
user_1916,user,False
user_1917,user,False
user_1918,user,False
user_1919,user,False
user_1920,user,False
user_1921,user,False
user_1922,user,False
user_1923,user,False
user_1924,user,False
user_1925,user,False
user_1926,user,False
user_1927,user,False
user_1928,user,False
user_1929,user,False
user_1930,user,False
user_1931,user,False
user_1932,user,False
user_1933,user,False
user_1934,user,False
user_1935,user,False
user_1936,user,False
user_1937,user,False
user_1938,user,False
user_1939,user,False
user_1940,user,False
user_1941,user,False
user_1942,user,False
user_1943,user,False
user_1944,user,False
user_1945,user,False
user_1946,user,False
user_1947,user,False
user_1948,user,False
user_1949,user,False
user_1950,user,False
user_1951,user,False
user_1952,user,False
user_1953,user,False
user_1954,user,False
user_1955,user,False
user_1956,user,False
user_1957,user,False
user_1958,user,False
user_1959,user,False
user_1960,user,False
user_1961,user,False
user_1962,user,False
user_1963,user,False
user_1964,user,False
user_1965,user,False
user_1966,user,False
user_1967,user,False
user_1968,user,False
user_1969,user,False
user_1970,user,False
user_1971,user,False
user_1972,user,False
user_1973,user,False
user_1974,user,False
user_1975,user,False
user_1976,user,False
user_1977,user,False
user_1978,user,False
user_1979,user,False
user_1980,user,False
user_1981,user,False
user_1982,user,False
user_1983,user,False
user_1984,user,False
user_1985,user,False
user_1986,user,False
user_1987,user,False
user_1988,user,False
user_1989,user,False
user_1990,user,False
user_1991,user,False
user_1992,user,False
user_1993,user,False
user_1994,user,False
user_1995,user,False
user_1996,user,False
user_1997,user,False
user_1998,user,False
user_1999,user,False
user_2000,user,False
user_2001,user,False
user_2002,user,False
user_2003,user,False
user_2004,user,False
user_2005,user,False
user_2006,user,False
user_2007,user,False
user_2008,user,False
user_2009,user,False
user_2010,user,False
user_2011,user,False
user_2012,user,False
user_2013,user,False
user_2014,user,False
user_2015,user,False
user_2016,user,False
user_2017,user,False
user_2018,user,False
user_2019,user,False
user_2020,user,False
user_2021,user,False
user_2022,user,False
user_2023,user,False
user_2024,user,False
user_2025,user,False
user_2026,user,False
user_2027,user,False
user_2028,user,False
user_2029,user,False
user_2030,user,False
user_2031,user,False
user_2032,user,False
user_2033,user,False
user_2034,user,False
user_2035,user,False
user_2036,user,False
user_2037,user,False
user_2038,user,False
user_2039,user,False
user_2040,user,False
user_2041,user,False
user_2042,user,False
user_2043,user,False
user_2044,user,False
user_2045,user,False
user_2046,user,False
user_2047,user,False
user_2048,user,False
user_2049,user,False
user_2050,user,False
user_2051,user,False
user_2052,user,False
user_2053,user,False
user_2054,user,False
user_2055,user,False
user_2056,user,False
user_2057,user,False
user_2058,user,False
user_2059,user,False
user_2060,user,False
user_2061,user,False
user_2062,user,False
user_2063,user,False
user_2064,user,False
user_2065,user,False
user_2066,user,False
user_2067,user,False
user_2068,user,False
user_2069,user,False
user_2070,user,False
user_2071,user,False
user_2072,user,False
user_2073,user,False
user_2074,user,False
user_2075,user,False
user_2076,user,False
user_2077,user,False
user_2078,user,False
user_2079,user,False
user_2080,user,False
user_2081,user,False
user_2082,user,False
user_2083,user,False
user_2084,user,False
user_2085,user,False
user_2086,user,False
user_2087,user,False
user_2088,user,False
user_2089,user,False
user_2090,user,False
user_2091,user,False
user_2092,user,False
user_2093,user,False
user_2094,user,False
user_2095,user,False
user_2096,user,False
user_2097,user,False
user_2098,user,False
user_2099,user,False
user_2100,user,False
user_2101,user,False
user_2102,user,False
user_2103,user,False
user_2104,user,False
user_2105,user,False
user_2106,user,False
user_2107,user,False
user_2108,user,False
user_2109,user,False
user_2110,user,False
user_2111,user,False
user_2112,user,False
user_2113,user,False
user_2114,user,False
user_2115,user,False
user_2116,user,False
user_2117,user,False
user_2118,user,False
user_2119,user,False
user_2120,user,False
user_2121,user,False
user_2122,user,False
user_2123,user,False
user_2124,user,False
user_2125,user,False
user_2126,user,False
user_2127,user,False
user_2128,user,False
user_2129,user,False
user_2130,user,False
user_2131,user,False
user_2132,user,False
user_2133,user,False
user_2134,user,False
user_2135,user,False
user_2136,user,False
user_2137,user,False
user_2138,user,False
user_2139,user,False
user_2140,user,False
user_2141,user,False
user_2142,user,False
user_2143,user,False
user_2144,user,False
user_2145,user,False
user_2146,user,False
user_2147,user,False
user_2148,user,False
user_2149,user,False
user_2150,user,False
user_2151,user,False
user_2152,user,True
user_2153,user,False
user_2154,user,False
user_2155,user,False
user_2156,user,False
user_2157,user,False
user_2158,user,False
user_2159,user,False
user_2160,user,False
user_2161,user,False
user_2162,user,False
user_2163,user,False
user_2164,user,False
user_2165,user,False
user_2166,user,False
user_2167,user,False
user_2168,user,False
user_2169,user,False
user_2170,user,False
user_2171,user,False
user_2172,user,False
user_2173,user,False
user_2174,user,False
user_2175,user,False
user_2176,user,False
user_2177,user,False
user_2178,user,False
user_2179,user,False
user_2180,user,False
user_2181,user,False
user_2182,user,False
user_2183,user,False
user_2184,user,False
user_2185,user,False
user_2186,user,False
user_2187,user,False
user_2188,user,False
user_2189,user,False
user_2190,user,False
user_2191,user,False
user_2192,user,False
user_2193,user,False
user_2194,user,False
user_2195,user,False
user_2196,user,False
user_2197,user,False
user_2198,user,False
user_2199,user,False
user_2200,user,False
user_2201,user,False
user_2202,user,False
user_2203,user,False
user_2204,user,False
user_2205,user,False
user_2206,user,False
user_2207,user,False
user_2208,user,False
user_2209,user,False
user_2210,user,False
user_2211,user,False
user_2212,user,False
user_2213,user,False
user_2214,user,False
user_2215,user,False
user_2216,user,False
user_2217,user,False
user_2218,user,False
user_2219,user,False
user_2220,user,False
user_2221,user,False
user_2222,user,False
user_2223,user,False
user_2224,user,False
user_2225,user,False
user_2226,user,False
user_2227,user,False
user_2228,user,False
user_2229,user,False
user_2230,user,False
user_2231,user,False
user_2232,user,False
user_2233,user,False
user_2234,user,False
user_2235,user,False
user_2236,user,False
user_2237,user,False
user_2238,user,False
user_2239,user,False
user_2240,user,False
user_2241,user,False
user_2242,user,False
user_2243,user,False
user_2244,user,False
user_2245,user,False
user_2246,user,False
user_2247,user,False
user_2248,user,False
user_2249,user,False
user_2250,user,False
user_2251,user,False
user_2252,user,False
user_2253,user,False
user_2254,user,False
user_2255,user,False
user_2256,user,False
user_2257,user,False
user_2258,user,False
user_2259,user,False
user_2260,user,False
user_2261,user,False
user_2262,user,False
user_2263,user,False
user_2264,user,False
user_2265,user,False
user_2266,user,False
user_2267,user,False
user_2268,user,False
user_2269,user,False
user_2270,user,False
user_2271,user,False
user_2272,user,False
user_2273,user,False
user_2274,user,False
user_2275,user,False
user_2276,user,False
user_2277,user,False
user_2278,user,False
user_2279,user,False
user_2280,user,False
user_2281,user,False
user_2282,user,False
user_2283,user,False
user_2284,user,False
user_2285,user,False
user_2286,user,False
user_2287,user,False
user_2288,user,False
user_2289,user,False
user_2290,user,False
user_2291,user,False
user_2292,user,False
user_2293,user,False
user_2294,user,False
user_2295,user,False
user_2296,user,False
user_2297,user,False
user_2298,user,False
user_2299,user,False
user_2300,user,False
user_2301,user,False
user_2302,user,False
user_2303,user,False
user_2304,user,False
user_2305,user,False
user_2306,user,False
user_2307,user,False
user_2308,user,False
user_2309,user,False
user_2310,user,False
user_2311,user,False
user_2312,user,False
user_2313,user,False
user_2314,user,False
user_2315,user,False
user_2316,user,False
user_2317,user,False
user_2318,user,False
user_2319,user,False
user_2320,user,False
user_2321,user,False
user_2322,user,False
user_2323,user,False
user_2324,user,False
user_2325,user,False
user_2326,user,False
user_2327,user,False
user_2328,user,False
user_2329,user,False
user_2330,user,False
user_2331,user,False
user_2332,user,False
user_2333,user,False
user_2334,user,False
user_2335,user,False
user_2336,user,False
user_2337,user,False
user_2338,user,False
user_2339,user,False
user_2340,user,False
user_2341,user,False
user_2342,user,False
user_2343,user,False
user_2344,user,False
user_2345,user,False
user_2346,user,False
user_2347,user,False
user_2348,user,False
user_2349,user,False
user_2350,user,False
user_2351,user,False
user_2352,user,False
user_2353,user,False
user_2354,user,False
user_2355,user,False
user_2356,user,False
user_2357,user,False
user_2358,user,False
user_2359,user,False
user_2360,user,False
user_2361,user,False
user_2362,user,False
user_2363,user,False
user_2364,user,False
user_2365,user,False
user_2366,user,False
user_2367,user,False
user_2368,user,False
user_2369,user,False
user_2370,user,False
user_2371,user,False
user_2372,user,False
user_2373,user,False
user_2374,user,False
user_2375,user,False
user_2376,user,False
user_2377,user,False
user_2378,user,False
user_2379,user,False
user_2380,user,False
user_2381,user,False
user_2382,user,False
user_2383,user,False
user_2384,user,False
user_2385,user,False
user_2386,user,False
user_2387,user,False
user_2388,user,False
user_2389,user,False
user_2390,user,False
user_2391,user,False
user_2392,user,False
user_2393,user,False
user_2394,user,False
user_2395,user,False
user_2396,user,False
user_2397,user,False
user_2398,user,False
user_2399,user,False
user_2400,user,False
user_2401,user,False
user_2402,user,False
user_2403,user,False
user_2404,user,False
user_2405,user,False
user_2406,user,False
user_2407,user,False
user_2408,user,False
user_2409,user,False
user_2410,user,False
user_2411,user,False
user_2412,user,False
user_2413,user,False
user_2414,user,False
user_2415,user,False
user_2416,user,False
user_2417,user,False
user_2418,user,False
user_2419,user,False
user_2420,user,False
user_2421,user,False
user_2422,user,False
user_2423,user,False
user_2424,user,False
user_2425,user,False
user_2426,user,False
user_2427,user,False
user_2428,user,False
user_2429,user,False
user_2430,user,False
user_2431,user,False
user_2432,user,False
user_2433,user,False
user_2434,user,False
user_2435,user,False
user_2436,user,False
user_2437,user,False
user_2438,user,False
user_2439,user,False
user_2440,user,False
user_2441,user,False
user_2442,user,False
user_2443,user,False
user_2444,user,False
user_2445,user,False
user_2446,user,False
user_2447,user,False
user_2448,user,False
user_2449,user,False
user_2450,user,False
user_2451,user,False
user_2452,user,False
user_2453,user,False
user_2454,user,False
user_2455,user,False
user_2456,user,False
user_2457,user,False
user_2458,user,False
user_2459,user,False
user_2460,user,False
user_2461,user,False
user_2462,user,False
user_2463,user,False
user_2464,user,False
user_2465,user,False
user_2466,user,False
user_2467,user,False
user_2468,user,False
user_2469,user,False
user_2470,user,False
user_2471,user,False
user_2472,user,False
user_2473,user,False
user_2474,user,False
user_2475,user,False
user_2476,user,False
user_2477,user,False
user_2478,user,False
user_2479,user,False
user_2480,user,False
user_2481,user,False
user_2482,user,False
user_2483,user,False
user_2484,user,False
user_2485,user,False
user_2486,user,False
user_2487,user,False
user_2488,user,False
user_2489,user,False
user_2490,user,False
user_2491,user,False
user_2492,user,False
user_2493,user,False
user_2494,user,False
user_2495,user,False
user_2496,user,False
user_2497,user,False
user_2498,user,False
user_2499,user,False
user_2500,user,False
user_2501,user,False
user_2502,user,False
user_2503,user,False
user_2504,user,False
user_2505,user,False
user_2506,user,False
user_2507,user,False
user_2508,user,False
user_2509,user,False
user_2510,user,False
user_2511,user,False
user_2512,user,False
user_2513,user,False
user_2514,user,False
user_2515,user,False
user_2516,user,False
user_2517,user,False
user_2518,user,False
user_2519,user,False
user_2520,user,False
user_2521,user,False
user_2522,user,False
user_2523,user,False
user_2524,user,False
user_2525,user,False
user_2526,user,False
user_2527,user,False
user_2528,user,False
user_2529,user,False
user_2530,user,False
user_2531,user,False
user_2532,user,False
user_2533,user,False
user_2534,user,False
user_2535,user,False
user_2536,user,False
user_2537,user,False
user_2538,user,False
user_2539,user,False
user_2540,user,False
user_2541,user,False
user_2542,user,False
user_2543,user,False
user_2544,user,False
user_2545,user,False
user_2546,user,False
user_2547,user,False
user_2548,user,False
user_2549,user,False
user_2550,user,False
user_2551,user,False
user_2552,user,False
user_2553,user,False
user_2554,user,False
user_2555,user,False
user_2556,user,False
user_2557,user,False
user_2558,user,False
user_2559,user,False
user_2560,user,False
user_2561,user,False
user_2562,user,False
user_2563,user,False
user_2564,user,False
user_2565,user,False
user_2566,user,False
user_2567,user,False
user_2568,user,False
user_2569,user,False
user_2570,user,False
user_2571,user,False
user_2572,user,False
user_2573,user,False
user_2574,user,False
user_2575,user,False
user_2576,user,False
user_2577,user,False
user_2578,user,False
user_2579,user,False
user_2580,user,False
user_2581,user,False
user_2582,user,False
user_2583,user,False
user_2584,user,False
user_2585,user,False
user_2586,user,False
user_2587,user,False
user_2588,user,False
user_2589,user,False
user_2590,user,False
user_2591,user,False
user_2592,user,False
user_2593,user,False
user_2594,user,False
user_2595,user,False
user_2596,user,False
user_2597,user,False
user_2598,user,False
user_2599,user,False
user_2600,user,False
user_2601,user,False
user_2602,user,False
user_2603,user,False
user_2604,user,False
user_2605,user,False
user_2606,user,False
user_2607,user,False
user_2608,user,False
user_2609,user,False
user_2610,user,False
user_2611,user,False
user_2612,user,False
user_2613,user,False
user_2614,user,False
user_2615,user,False
user_2616,user,False
user_2617,user,False
user_2618,user,False
user_2619,user,False
user_2620,user,False
user_2621,user,False
user_2622,user,False
user_2623,user,False
user_2624,user,False
user_2625,user,False
user_2626,user,False
user_2627,user,True
user_2628,user,False
user_2629,user,False
user_2630,user,False
user_2631,user,False
user_2632,user,False
user_2633,user,False
user_2634,user,False
user_2635,user,False
user_2636,user,False
user_2637,user,False
user_2638,user,False
user_2639,user,False
user_2640,user,False
user_2641,user,False
user_2642,user,False
user_2643,user,False
user_2644,user,False
user_2645,user,False
user_2646,user,False
user_2647,user,False
user_2648,user,False
user_2649,user,False
user_2650,user,False
user_2651,user,False
user_2652,user,False
user_2653,user,False
user_2654,user,False
user_2655,user,False
user_2656,user,False
user_2657,user,False
user_2658,user,False
user_2659,user,False
user_2660,user,False
user_2661,user,False
user_2662,user,False
user_2663,user,False
user_2664,user,False
user_2665,user,False
user_2666,user,False
user_2667,user,False
user_2668,user,False
user_2669,user,False
user_2670,user,False
user_2671,user,False
user_2672,user,False
user_2673,user,False
user_2674,user,False
user_2675,user,False
user_2676,user,False
user_2677,user,False
user_2678,user,False
user_2679,user,False
user_2680,user,False
user_2681,user,False
user_2682,user,False
user_2683,user,False
user_2684,user,False
user_2685,user,False
user_2686,user,False
user_2687,user,False
user_2688,user,False
user_2689,user,False
user_2690,user,False
user_2691,user,False
user_2692,user,False
user_2693,user,False
user_2694,user,False
user_2695,user,False
user_2696,user,False
user_2697,user,False
user_2698,user,False
user_2699,user,False
user_2700,user,False
user_2701,user,False
user_2702,user,False
user_2703,user,False
user_2704,user,False
user_2705,user,False
user_2706,user,False
user_2707,user,False
user_2708,user,False
user_2709,user,False
user_2710,user,False
user_2711,user,False
user_2712,user,False
user_2713,user,False
user_2714,user,False
user_2715,user,False
user_2716,user,False
user_2717,user,False
user_2718,user,False
user_2719,user,False
user_2720,user,False
user_2721,user,False
user_2722,user,False
user_2723,user,False
user_2724,user,False
user_2725,user,False
user_2726,user,False
user_2727,user,False
user_2728,user,False
user_2729,user,False
user_2730,user,False
user_2731,user,False
user_2732,user,False
user_2733,user,False
user_2734,user,False
user_2735,user,False
user_2736,user,False
user_2737,user,False
user_2738,user,False
user_2739,user,False
user_2740,user,False
user_2741,user,False
user_2742,user,False
user_2743,user,False
user_2744,user,False
user_2745,user,False
user_2746,user,False
user_2747,user,False
user_2748,user,False
user_2749,user,False
user_2750,user,False
user_2751,user,False
user_2752,user,False
user_2753,user,False
user_2754,user,False
user_2755,user,False
user_2756,user,False
user_2757,user,False
user_2758,user,False
user_2759,user,False
user_2760,user,False
user_2761,user,False
user_2762,user,False
user_2763,user,False
user_2764,user,False
user_2765,user,False
user_2766,user,False
user_2767,user,False
user_2768,user,False
user_2769,user,False
user_2770,user,False
user_2771,user,False
user_2772,user,False
user_2773,user,False
user_2774,user,False
user_2775,user,False
user_2776,user,False
user_2777,user,False
user_2778,user,False
user_2779,user,False
user_2780,user,False
user_2781,user,False
user_2782,user,False
user_2783,user,False
user_2784,user,False
user_2785,user,False
user_2786,user,False
user_2787,user,False
user_2788,user,False
user_2789,user,False
user_2790,user,False
user_2791,user,False
user_2792,user,False
user_2793,user,False
user_2794,user,False
user_2795,user,False
user_2796,user,False
user_2797,user,False
user_2798,user,False
user_2799,user,False
user_2800,user,False
user_2801,user,False
user_2802,user,False
user_2803,user,False
user_2804,user,False
user_2805,user,False
user_2806,user,False
user_2807,user,False
user_2808,user,False
user_2809,user,False
user_2810,user,False
user_2811,user,False
user_2812,user,False
user_2813,user,False
user_2814,user,False
user_2815,user,False
user_2816,user,False
user_2817,user,False
user_2818,user,False
user_2819,user,False
user_2820,user,False
user_2821,user,False
user_2822,user,False
user_2823,user,False
user_2824,user,False
user_2825,user,False
user_2826,user,False
user_2827,user,False
user_2828,user,False
user_2829,user,False
user_2830,user,False
user_2831,user,False
user_2832,user,False
user_2833,user,False
user_2834,user,False
user_2835,user,False
user_2836,user,False
user_2837,user,False
user_2838,user,False
user_2839,user,False
user_2840,user,False
user_2841,user,False
user_2842,user,False
user_2843,user,False
user_2844,user,False
user_2845,user,False
user_2846,user,False
user_2847,user,False
user_2848,user,False
user_2849,user,False
user_2850,user,False
user_2851,user,False
user_2852,user,False
user_2853,user,False
user_2854,user,False
user_2855,user,False
user_2856,user,False
user_2857,user,False
user_2858,user,False
user_2859,user,False
user_2860,user,False
user_2861,user,False
user_2862,user,False
user_2863,user,False
user_2864,user,False
user_2865,user,False
user_2866,user,False
user_2867,user,False
user_2868,user,False
user_2869,user,False
user_2870,user,False
user_2871,user,False
user_2872,user,False
user_2873,user,False
user_2874,user,False
user_2875,user,False
user_2876,user,False
user_2877,user,False
user_2878,user,False
user_2879,user,False
user_2880,user,False
user_2881,user,False
user_2882,user,False
user_2883,user,False
user_2884,user,False
user_2885,user,False
user_2886,user,False
user_2887,user,False
user_2888,user,False
user_2889,user,False
user_2890,user,False
user_2891,user,False
user_2892,user,False
user_2893,user,False
user_2894,user,False
user_2895,user,False
user_2896,user,False
user_2897,user,False
user_2898,user,False
user_2899,user,False
user_2900,user,False
user_2901,user,False
user_2902,user,False
user_2903,user,False
user_2904,user,False
user_2905,user,False
user_2906,user,False
user_2907,user,False
user_2908,user,False
user_2909,user,False
user_2910,user,False
user_2911,user,False
user_2912,user,False
user_2913,user,False
user_2914,user,False
user_2915,user,False
user_2916,user,False
user_2917,user,False
user_2918,user,False
user_2919,user,False
user_2920,user,False
user_2921,user,False
user_2922,user,False
user_2923,user,False
user_2924,user,False
user_2925,user,False
user_2926,user,False
user_2927,user,False
user_2928,user,False
user_2929,user,False
user_2930,user,False
user_2931,user,False
user_2932,user,False
user_2933,user,False
user_2934,user,False
user_2935,user,False
user_2936,user,True
user_2937,user,False
user_2938,user,False
user_2939,user,False
user_2940,user,False
user_2941,user,False
user_2942,user,False
user_2943,user,False
user_2944,user,False
user_2945,user,False
user_2946,user,False
user_2947,user,False
user_2948,user,False
user_2949,user,False
user_2950,user,False
user_2951,user,False
user_2952,user,False
user_2953,user,False
user_2954,user,False
user_2955,user,False
user_2956,user,False
user_2957,user,False
user_2958,user,False
user_2959,user,False
user_2960,user,False
user_2961,user,False
user_2962,user,False
user_2963,user,False
user_2964,user,False
user_2965,user,True
user_2966,user,False
user_2967,user,False
user_2968,user,False
user_2969,user,False
user_2970,user,False
user_2971,user,False
user_2972,user,False
user_2973,user,False
user_2974,user,False
user_2975,user,False
user_2976,user,False
user_2977,user,False
user_2978,user,False
user_2979,user,False
user_2980,user,False
user_2981,user,False
user_2982,user,False
user_2983,user,False
user_2984,user,False
user_2985,user,False
user_2986,user,False
user_2987,user,False
user_2988,user,False
user_2989,user,False
user_2990,user,False
user_2991,user,False
user_2992,user,False
user_2993,user,False
user_2994,user,False
user_2995,user,False
user_2996,user,False
user_2997,user,False
user_2998,user,False
user_2999,user,False
user_3000,user,False
user_3001,user,False
user_3002,user,False
user_3003,user,False
user_3004,user,False
user_3005,user,False
user_3006,user,False
user_3007,user,False
user_3008,user,False
user_3009,user,False
user_3010,user,False
user_3011,user,False
user_3012,user,False
user_3013,user,False
user_3014,user,False
user_3015,user,False
user_3016,user,False
user_3017,user,False
user_3018,user,False
user_3019,user,False
user_3020,user,False
user_3021,user,False
user_3022,user,False
user_3023,user,False
user_3024,user,False
user_3025,user,False
user_3026,user,False
user_3027,user,False
user_3028,user,False
user_3029,user,False
user_3030,user,False
user_3031,user,False
user_3032,user,False
user_3033,user,False
user_3034,user,False
user_3035,user,False
user_3036,user,False
user_3037,user,False
user_3038,user,False
user_3039,user,False
user_3040,user,False
user_3041,user,False
user_3042,user,False
user_3043,user,False
user_3044,user,False
user_3045,user,False
user_3046,user,False
user_3047,user,False
user_3048,user,False
user_3049,user,False
user_3050,user,False
user_3051,user,False
user_3052,user,False
user_3053,user,False
user_3054,user,False
user_3055,user,False
user_3056,user,False
user_3057,user,False
user_3058,user,False
user_3059,user,False
user_3060,user,False
user_3061,user,False
user_3062,user,False
user_3063,user,False
user_3064,user,False
user_3065,user,False
user_3066,user,False
user_3067,user,False
user_3068,user,False
user_3069,user,False
user_3070,user,False
user_3071,user,False
user_3072,user,False
user_3073,user,False
user_3074,user,False
user_3075,user,False
user_3076,user,False
user_3077,user,False
user_3078,user,False
user_3079,user,False
user_3080,user,False
user_3081,user,False
user_3082,user,False
user_3083,user,False
user_3084,user,False
user_3085,user,False
user_3086,user,False
user_3087,user,False
user_3088,user,False
user_3089,user,False
user_3090,user,False
user_3091,user,False
user_3092,user,False
user_3093,user,False
user_3094,user,False
user_3095,user,False
user_3096,user,False
user_3097,user,False
user_3098,user,False
user_3099,user,False
user_3100,user,False
user_3101,user,False
user_3102,user,False
user_3103,user,False
user_3104,user,False
user_3105,user,False
user_3106,user,False
user_3107,user,False
user_3108,user,True
user_3109,user,False
user_3110,user,False
user_3111,user,False
user_3112,user,False
user_3113,user,False
user_3114,user,False
user_3115,user,False
user_3116,user,False
user_3117,user,False
user_3118,user,False
user_3119,user,False
user_3120,user,False
user_3121,user,False
user_3122,user,False
user_3123,user,False
user_3124,user,False
user_3125,user,False
user_3126,user,False
user_3127,user,False
user_3128,user,False
user_3129,user,False
user_3130,user,False
user_3131,user,False
user_3132,user,False
user_3133,user,False
user_3134,user,False
user_3135,user,False
user_3136,user,False
user_3137,user,False
user_3138,user,False
user_3139,user,False
user_3140,user,False
user_3141,user,False
user_3142,user,False
user_3143,user,False
user_3144,user,False
user_3145,user,False
user_3146,user,False
user_3147,user,False
user_3148,user,False
user_3149,user,False
user_3150,user,False
user_3151,user,False
user_3152,user,False
user_3153,user,False
user_3154,user,False
user_3155,user,False
user_3156,user,False
user_3157,user,False
user_3158,user,False
user_3159,user,False
user_3160,user,False
user_3161,user,False
user_3162,user,False
user_3163,user,False
user_3164,user,False
user_3165,user,False
user_3166,user,False
user_3167,user,False
user_3168,user,False
user_3169,user,False
user_3170,user,False
user_3171,user,False
user_3172,user,False
user_3173,user,False
user_3174,user,False
user_3175,user,False
user_3176,user,False
user_3177,user,False
user_3178,user,False
user_3179,user,False
user_3180,user,False
user_3181,user,False
user_3182,user,False
user_3183,user,False
user_3184,user,False
user_3185,user,False
user_3186,user,False
user_3187,user,False
user_3188,user,False
user_3189,user,False
user_3190,user,False
user_3191,user,False
user_3192,user,False
user_3193,user,False
user_3194,user,False
user_3195,user,False
user_3196,user,False
user_3197,user,False
user_3198,user,False
user_3199,user,False
user_3200,user,False
user_3201,user,False
user_3202,user,False
user_3203,user,False
user_3204,user,False
user_3205,user,False
user_3206,user,False
user_3207,user,False
user_3208,user,False
user_3209,user,False
user_3210,user,False
user_3211,user,False
user_3212,user,False
user_3213,user,False
user_3214,user,False
